ee_x,ee_y,ee_z,distance,delta_6axis,delta_3axis,joint0_delta,joint1_delta,joint2_delta,joint3_delta,joint4_delta,joint5_delta
0.06416738033294678,-0.009900735691189766,-0.29787278175354004,2.3431350849643104,7.350707692307692,7.350707692307692,3.1416,1.846223076923077,2.3628846153846155,0.0,0.0,0.0
0.13068559765815735,-0.009901294484734535,-0.40054330229759216,2.4484134978823144,7.207502564102564,7.207502564102564,3.1416,1.846223076923077,2.219679487179487,0.0,0.0,0.0
0.21117594838142395,-0.009901778772473335,-0.4926702678203583,2.5458209855295855,7.064297435897435,7.064297435897435,3.1416,1.846223076923077,2.076474358974359,0.0,0.0,0.0
0.30399054288864136,-0.00990247167646885,-0.5723668336868286,2.634339869721117,6.921092307692307,6.921092307692307,3.1416,1.846223076923077,1.9332692307692307,0.0,0.0,0.0
0.4072289764881134,-0.009903104975819588,-0.6380013227462769,2.713110154205679,6.777887179487179,6.777887179487179,3.1416,1.846223076923077,1.7900641025641026,0.0,0.0,0.0
0.5187776684761047,-0.009904066100716591,-0.688230037689209,2.781409979222442,6.63468205128205,6.63468205128205,3.1416,1.846223076923077,1.6468589743589743,0.0,0.0,0.0
0.6363531947135925,-0.009904677048325539,-0.7220250368118286,2.8386423325742283,6.491476923076922,6.491476923076922,3.1416,1.846223076923077,1.503653846153846,0.0,0.0,0.0
0.7575479745864868,-0.00990566797554493,-0.7386940121650696,2.8843240482480557,6.348271794871795,6.348271794871795,3.1416,1.846223076923077,1.360448717948718,0.0,0.0,0.0
0.8798812031745911,-0.009906435385346413,-0.7378960251808167,2.9180809061374204,6.205066666666666,6.205066666666666,3.1416,1.846223076923077,1.2172435897435898,0.0,0.0,0.0
1.0008480548858643,-0.00990712083876133,-0.719647228717804,2.939641397697949,6.061861538461538,6.061861538461538,3.1416,1.846223076923077,1.0740384615384615,0.0,0.0,0.0
