uoc,state,action,next_state,reward
7,"0.13730712,0.40202606,0.30126074,0.79200155,0.37090996,0.15298933,0.0061988304,0.00023391812,-0.7596475","-0.5530764,0.97169137,0.92906237","0.08449235,0.5356287,0.40107048,0.80070347,0.2236757,-0.26945138,0.0061988304,0.00023391812,-0.7596475",0.0
7,"0.08449235,0.5356287,0.40107048,0.80070347,0.2236757,-0.26945138,0.0061988304,0.00023391812,-0.7596475","-0.058386087,0.96826994,0.9576911","0.0789169,0.66876084,0.5039558,0.60632205,0.15945223,-0.5943817,0.0061988304,0.00023391812,-0.7596475",0.0
7,"0.0789169,0.66876084,0.5039558,0.60632205,0.15945223,-0.5943817,0.0061988304,0.00023391812,-0.7596475","-0.7251569,0.9626566,0.9445058","0.0096696755,0.80112123,0.6054246,0.33974698,0.016116338,-0.7498333,0.0061988304,0.00023391812,-0.7596475",0.0
7,"0.0096696755,0.80112123,0.6054246,0.33974698,0.016116338,-0.7498333,0.0061988304,0.00023391812,-0.7596475","-0.8235981,0.9282656,0.7293644","-0.068977974,0.92875296,0.68378067,0.08625484,-0.013061421,-0.7527847,0.0061988304,0.00023391812,-0.7596475",0.0
7,"-0.068977974,0.92875296,0.68378067,0.08625484,-0.013061421,-0.7527847,0.0061988304,0.00023391812,-0.7596475","-0.73505354,0.55539846,0.11223018","-0.13916741,0.999981,0.69584584,-0.00793832,0.0101010045,-0.7446976,0.0061988304,0.00023391812,-0.7596475",0.0
7,"-0.13916741,0.999981,0.69584584,-0.00793832,0.0101010045,-0.7446976,0.0061988304,0.00023391812,-0.7596475","-0.35477352,0.113892674,-0.084929466","-0.17304288,0.9999811,0.68673044,-0.0006700948,0.00716985,-0.75643855,0.0061988304,0.00023391812,-0.7596475",0.0
7,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.062397663,-0.6830409,-0.15444382","0.9592924,-0.8664582,-0.94153464","0.091605455,-0.119133554,-0.101149656,-0.37090808,-0.1037531,0.8946747,-0.062397663,-0.6830409,-0.15444382",0.0
7,"0.091605455,-0.119133554,-0.101149656,-0.37090808,-0.1037531,0.8946747,-0.062397663,-0.6830409,-0.15444382","0.9559891,-0.7747246,-0.9065421","0.18289548,-0.2256542,-0.19854005,-0.562614,-0.35737044,0.6485568,-0.062397663,-0.6830409,-0.15444382",0.0
7,"0.18289548,-0.2256542,-0.19854005,-0.562614,-0.35737044,0.6485568,-0.062397663,-0.6830409,-0.15444382","0.96891665,-0.6566493,-0.8898348","0.27541998,-0.31594014,-0.29413554,-0.531848,-0.6154545,0.3418956,-0.062397663,-0.6830409,-0.15444382",0.0
7,"0.27541998,-0.31594014,-0.29413554,-0.531848,-0.6154545,0.3418956,-0.062397663,-0.6830409,-0.15444382","0.95136666,-0.62739235,-0.8298577","0.3662686,-0.40220338,-0.3832877,-0.34992647,-0.7691211,0.029229883,-0.062397663,-0.6830409,-0.15444382",0.0
