uoc,state,action,next_state,reward
7,"0.058906294,0.19886035,0.20237768,0.61642694,0.121285774,0.6857628,0.17245615,0.053099412,-0.40556052","0.39417744,0.8795738,0.89820886","0.09654738,0.31979725,0.2988728,0.778098,0.24958777,0.3268388,0.17245615,0.053099412,-0.40556052",0.0
7,"0.09654738,0.31979725,0.2988728,0.778098,0.24958777,0.3268388,0.17245615,0.053099412,-0.40556052","0.27607465,0.9276266,0.9356804","0.12291051,0.44734117,0.3993935,0.7788176,0.32287365,-0.08645104,0.17245615,0.053099412,-0.40556052",0.0
7,"0.12291051,0.44734117,0.3993935,0.7788176,0.32287365,-0.08645104,0.17245615,0.053099412,-0.40556052","-0.63170284,0.4168048,0.984004","0.06258747,0.50464976,0.5051057,0.7199084,0.14930758,-0.31959203,0.17245615,0.053099412,-0.40556052",0.0
7,"0.06258747,0.50464976,0.5051057,0.7199084,0.14930758,-0.31959203,0.17245615,0.053099412,-0.40556052","0.345855,0.44193006,0.7873273","0.095614105,0.5654129,0.58968866,0.56708705,0.18171836,-0.47524932,0.17245615,0.053099412,-0.40556052",0.0
7,"0.095614105,0.5654129,0.58968866,0.56708705,0.18171836,-0.47524932,0.17245615,0.053099412,-0.40556052","-0.22238225,0.57765293,0.954731","0.074378215,0.64483726,0.692256,0.37702498,0.09568853,-0.5758673,0.17245615,0.053099412,-0.40556052",0.0
7,"0.074378215,0.64483726,0.692256,0.37702498,0.09568853,-0.5758673,0.17245615,0.053099412,-0.40556052","0.48316562,-0.007039368,0.9304973","0.12051702,0.6438694,0.7922199,0.23801063,0.100913405,-0.52367187,0.17245615,0.053099412,-0.40556052",0.0
7,"0.12051702,0.6438694,0.7922199,0.23801063,0.100913405,-0.52367187,0.17245615,0.053099412,-0.40556052","-0.37605053,-0.39402807,0.8593018","0.08460692,0.58969265,0.88453525,0.17776196,0.054394536,-0.4196139,0.17245615,0.053099412,-0.40556052",0.0
7,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.2369006,-0.0874269,-0.69426954","0.6942451,-0.97318065,-0.9187772","0.06629536,-0.13380733,-0.098704815,-0.4033427,-0.07932463,0.8824367,-0.2369006,-0.0874269,-0.69426954",0.0
7,"0.06629536,-0.13380733,-0.098704815,-0.4033427,-0.07932463,0.8824367,-0.2369006,-0.0874269,-0.69426954","0.26170278,-0.90491414,-0.8991968","0.09128608,-0.2582284,-0.19530608,-0.6840857,-0.19571036,0.598237,-0.2369006,-0.0874269,-0.69426954",0.0
7,"0.09128608,-0.2582284,-0.19530608,-0.6840857,-0.19571036,0.598237,-0.2369006,-0.0874269,-0.69426954","0.24925923,-0.98409665,-0.93948865","0.11508853,-0.39353663,-0.29623592,-0.8164979,-0.3025993,0.17883722,-0.2369006,-0.0874269,-0.69426954",0.0
7,"0.11508853,-0.39353663,-0.29623592,-0.8164979,-0.3025993,0.17883722,-0.2369006,-0.0874269,-0.69426954","0.66201234,-0.938994,-0.93834436","0.17830591,-0.52264357,-0.39704284,-0.7133378,-0.4405575,-0.23818883,-0.2369006,-0.0874269,-0.69426954",0.0
7,"0.17830591,-0.52264357,-0.39704284,-0.7133378,-0.4405575,-0.23818883,-0.2369006,-0.0874269,-0.69426954","0.0074441433,-0.92401373,-0.95114946","0.17901677,-0.64969075,-0.49922538,-0.5532754,-0.34188396,-0.5624691,-0.2369006,-0.0874269,-0.69426954",0.0
7,"0.17901677,-0.64969075,-0.49922538,-0.5532754,-0.34188396,-0.5624691,-0.2369006,-0.0874269,-0.69426954","-0.25319505,-0.08810884,-0.96337366","0.15483849,-0.6618053,-0.60272115,-0.44243985,-0.22742379,-0.6070213,-0.2369006,-0.0874269,-0.69426954",0.0
7,"0.15483849,-0.6618053,-0.60272115,-0.44243985,-0.22742379,-0.6070213,-0.2369006,-0.0874269,-0.69426954","-0.10617602,-0.68556726,-0.688911","0.14469944,-0.75606734,-0.6767312,-0.27108714,-0.12604333,-0.6768114,-0.2369006,-0.0874269,-0.69426954",0.0
7,"0.14469944,-0.75606734,-0.6767312,-0.27108714,-0.12604333,-0.6768114,-0.2369006,-0.0874269,-0.69426954","-0.33541667,-0.19389862,-0.08449352","0.11266958,-0.7827275,-0.68580836,-0.2440377,-0.08400602,-0.68889314,-0.2369006,-0.0874269,-0.69426954",0.0
7,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.13011697,-0.2822222,-0.48022214","0.859375,-0.6997966,-0.9777115","0.08206407,-0.09621844,-0.10503616,-0.3342225,-0.082140915,0.9120292,-0.13011697,-0.2822222,-0.48022214",0.0
7,"0.08206407,-0.09621844,-0.10503616,-0.3342225,-0.082140915,0.9120292,-0.13011697,-0.2822222,-0.48022214","0.79164696,-0.90699136,-0.9427249","0.1576606,-0.22092508,-0.2063137,-0.58766663,-0.31089154,0.64569527,-0.13011697,-0.2822222,-0.48022214",0.0
